project, module, line
pandas_pandas,TestDataFrameSelectReindex.test_reindex_name_remains,164
pandas_pandas,TestDataFrameSelectReindex.test_reindex_name_remains,165
pandas_pandas,TestDataFrameSelectReindex.test_reindex_name_remains,168
pandas_pandas,TestDataFrameSelectReindex.test_reindex_name_remains,171
pandas_pandas,TestDataFrameSelectReindex.test_reindex_name_remains,172
pandas_pandas,TestDataFrameSelectReindex.test_align_multiindex,378
pandas_pandas,TestDataFrameSelectReindex.test_align_multiindex,379
pandas_pandas,TestDataFrameSelectReindex.test_align_int_fill_bug,366
pandas_pandas,TestDataFrameSelectReindex.test_reindex_boolean,532
pandas_pandas,TestDataFrameSelectReindex.test_reindex_boolean,533
pandas_pandas,TestDataFrameBlockInternals.test_get_numeric_data,251
pandas_pandas,TestDataFrameBlockInternals.test_get_numeric_data,257
pandas_pandas,TestDataFrameConstructors.test_constructor_error_msgs,204
pandas_pandas,TestDataFrameConstructors.test_constructor_list_of_series,640
pandas_pandas,TestDataFrameConstructors.test_constructor_rec,118
pandas_pandas,TestDataFrameConstructors.check,985
pandas_pandas,TestDataFrameConstructors.test_from_records_sequencelike,1161
pandas_pandas,TestDataFrameConstructors.test_from_records_sequencelike,1161
pandas_pandas,TestDataFrameConstructors.test_constructor_for_list_with_dtypes,919
pandas_pandas,TestDataFrameConstructors.test_constructor_for_list_with_dtypes,922
pandas_pandas,TestDataFrameConstructors.test_from_records_dictlike,1201
pandas_pandas,TestDataFrameConstructors.test_from_records_dictlike,1201
pandas_pandas,TestDataFrameConstructors.test_constructor_more,495
pandas_pandas,TestDataFrameConstructors.test_constructor_more,501
pandas_pandas,TestDataFrameConstructors.test_constructor_more,505
pandas_pandas,TestDataFrameConstructors.test_constructor_more,514
pandas_pandas,TestDataFrameConstructors.test_from_records_to_records,1011
pandas_pandas,TestDataFrameConstructors.test_constructor_scalar_inference,473
pandas_pandas,TestDataFrameConstructors.test_constructor_with_datetimes,838
pandas_pandas,TestDataFrameConstructors.test_constructor_with_datetimes,844
pandas_pandas,TestDataFrameConstructors.test_constructor_with_datetimes,861
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_not_an_attr_but_still_valid_dtype,96
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_not_an_attr_but_still_valid_dtype,96
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_include,68
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_include,68
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_exclude_include,83
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_exclude_include,83
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_bad_arg_raises,148
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_bad_arg_raises,148
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_exclude,77
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_exclude,77
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_str_raises,135
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_str_raises,135
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_bad_datetime64,121
pandas_pandas,TestDataFrameDataTypes.test_select_dtypes_bad_datetime64,121
pandas_pandas,TestDataFrameIndexing.test_fancy_index_int_labels_exceptions,660
pandas_pandas,TestDataFrameIndexing.test_fancy_getitem_int_labels,645
pandas_pandas,TestDataFrameIndexing.test_setitem_cast,371
pandas_pandas,TestDataFrameIndexing.test_setitem_cast,391
pandas_pandas,TestDataFrameIndexing.test_getitem_boolean_list,215
pandas_pandas,TestDataFrameIndexing.test_fancy_setitem_int_labels,627
pandas_pandas,TestDataFrameIndexing.test_xs_view,1514
pandas_pandas,TestDataFrameIndexing.test_head_tail,1866
pandas_pandas,TestDataFrameIndexing.test_setitem_corner,405
pandas_pandas,TestDataFrameIndexing.test_setitem_corner,426
pandas_pandas,TestDataFrameMisc.test_nonzero,174
pandas_pandas,TestDataFrameMutateColumns.test_insert,83
pandas_pandas,TestDataFrameOperators.test_binary_ops_align,301
pandas_pandas,TestDataFrameOperators.test_combineAdd,691
pandas_pandas,TestDataFrameOperators.test_combineAdd,692
pandas_pandas,TestDataFrameOperators.test_combineAdd,693
pandas_pandas,TestDataFrameOperators.test_inplace_ops_alignment,745
pandas_pandas,TestDataFrameOperators.test_arith_flex_series,479
pandas_pandas,TestDataFrameOperators.test_arith_flex_series,483
pandas_pandas,TestDataFrameOperators.test_boolean_comparison,643
pandas_pandas,TestDataFrameOperators.test_boolean_comparison,677
pandas_pandas,TestDataFrameQuantile.test_quantile_nan,181
pandas_pandas,TestDataFrameQuantile.test_quantile_nan,181
pandas_pandas,TestDataFrameQuantile.test_quantile_nan,190
pandas_pandas,TestDataFrameQuantile.test_quantile_nan,193
pandas_pandas,TestDataFrameQueryStrings.check_query_lex_compare_strings,822
pandas_pandas,TestDataFrameQueryNumExprPandas.test_date_query_with_non_date,390
pandas_pandas,TestDataFrameQueryWithMultiIndex.check_query_with_partially_named_multiindex,233
pandas_pandas,TestDataFrameReplace.test_replace_str_to_str_chain,660
pandas_pandas,TestDataFrameReplace.test_replace_str_to_str_chain,662
pandas_pandas,TestDataFrameReprInfoEtc.test_repr_empty,20
pandas_pandas,TestDataFrameReprInfoEtc.test_repr_unsortable,67
pandas_pandas,TestDataFrameReshape.test_unstack_dtypes,272
pandas_pandas,TestDataFrameReshape.test_unstack_dtypes,272
pandas_pandas,TestDataFrameReshape._test_stack_with_multiindex,388
pandas_pandas,TestDataFrameReshape.test_unstack_nan_index,347
pandas_pandas,TestDataFrameReshape.test_unstack_nan_index,365
pandas_pandas,TestDataFrameSorting.test_sort_index_different_sortorder,223
pandas_pandas,TestDataFrameSorting.test_sort_index_different_sortorder,224
pandas_pandas,TestDataFrameSorting.test_sort_index_categorical_index,112
pandas_pandas,TestDataFrameSorting.test_sort,46
pandas_pandas,TestDataFrameSorting.test_sort_index,14
pandas_pandas,TestDataFrameSorting.test_sort_index_multicolumn,175
pandas_pandas,TestDataFrameSorting.test_sort_index_multicolumn,176
pandas_pandas,TestDataFrameToCSV.test_to_csv_multiindex,313
pandas_pandas,TestDataFrameToCSV.test_to_csv_multiindex,326
pandas_pandas,Base.test_repeat,319
pandas_pandas,Base.test_reindex_base,75
pandas_pandas,TestIndex.test_get_indexer_invalid,705
pandas_pandas,TestIndex.test_get_indexer_nearest_decreasing,731
pandas_pandas,TestIndex.test_get_indexer_nearest,712
pandas_pandas,TestIndex.test_constructor_ndarray_like,133
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,706
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,707
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,717
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,718
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,720
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,722
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,723
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,723
pandas_pandas,TestTimedeltaIndex.test_numeric_compat,725
pandas_pandas,TestDatetimeIndex.test_time_loc,360
pandas_pandas,TestMultiIndex.check,1376
pandas_pandas,TestMultiIndex.check,1377
pandas_pandas,TestMultiIndex.check,1385
pandas_pandas,TestMultiIndex.test_join_multi,1319
pandas_pandas,TestMultiIndex.test_join_multi,1319
pandas_pandas,TestMultiIndex.test_join_multi,1322
pandas_pandas,TestMultiIndex.test_duplicates,1402
pandas_pandas,TestMultiIndex.test_duplicates,1402
pandas_pandas,TestMultiIndex.test_consistency,847
pandas_pandas,TestMultiIndex.test_legacy_pickle,689
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1676
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1677
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1681
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1681
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1684
pandas_pandas,TestMultiIndex.test_rangeindex_fallback_coercion_bug,1687
pandas_pandas,TestMultiIndex.test_isin,1536
pandas_pandas,TestMultiIndex.test_isin_level_kwarg,1551
pandas_pandas,TestMultiIndex.test_legacy_v2_unpickle,703
pandas_pandas,TestInt64Index.test_repr_summary,668
pandas_pandas,TestFloat64Index.setUp,121
pandas_pandas,TestFloat64Index.test_constructor_explicit,179
pandas_pandas,TestInt64Index.test_get_indexer_pad,442
pandas_pandas,TestInt64Index.create_index,332
pandas_pandas,TestFloat64Index.create_index,125
pandas_pandas,Numeric.test_ufunc_compat,93
pandas_pandas,Numeric.test_ufunc_compat,95
pandas_pandas,TestFloat64Index.test_constructor_coerce,175
pandas_pandas,TestFloat64Index.test_constructor_coerce,176
pandas_pandas,Numeric.test_explicit_conversions,76
pandas_pandas,Numeric.test_explicit_conversions,77
pandas_pandas,TestInt64Index.test_get_indexer_backfill,448
pandas_pandas,Numeric.test_numeric_compat,46
pandas_pandas,Numeric.test_numeric_compat,48
pandas_pandas,Numeric.test_numeric_compat,50
pandas_pandas,Numeric.test_numeric_compat,51
pandas_pandas,Numeric.test_numeric_compat,51
pandas_pandas,TestInt64Index.setUp,328
pandas_pandas,TestInt64Index.test_get_indexer,436
pandas_pandas,Numeric.test_index_groupby,100
pandas_pandas,TestRangeIndex.test_join_inner,324
pandas_pandas,TestRangeIndex.test_join_right,361
pandas_pandas,TestRangeIndex.test_intersection,415
pandas_pandas,TestRangeIndex.test_explicit_conversions,535
pandas_pandas,TestRangeIndex.test_len_specialised,637
pandas_pandas,TestRangeIndex.test_len_specialised,638
pandas_pandas,TestRangeIndex.test_len_specialised,643
pandas_pandas,TestRangeIndex.test_len_specialised,644
pandas_pandas,TestRangeIndex.test_join_left,345
pandas_pandas,TestRangeIndex.test_join_left,353
pandas_pandas,TestRangeIndex.test_constructor,56
pandas_pandas,TestRangeIndex.test_constructor,64
pandas_pandas,TestRangeIndex.test_constructor,69
pandas_pandas,TestRangeIndex.test_constructor,89
pandas_pandas,TestRangeIndex.test_join_outer,301
pandas_pandas,TestRangeIndex.test_ufunc_compat,561
pandas_pandas,TestCategoricalIndex.setUp,11
pandas_pandas,TestCategoricalIndex.setUp,12
pandas_pandas,TestCategoricalIndex.setUp,13
pandas_pandas,TestCategoricalIndex.setUp,14
pandas_pandas,TestFloatIndexers.test_slice_float,277
pandas_pandas,TestFloatIndexers.test_scalar_error,22
pandas_pandas,TestFloatIndexers.test_scalar_float,126
pandas_pandas,TestFloatIndexers.test_scalar_float,127
pandas_pandas,TestFloatIndexers.test_floating_misc,301
pandas_pandas,TestFloatIndexers.test_floating_misc,301
pandas_pandas,TestFloatIndexers.test_scalar_non_numeric,35
pandas_pandas,TestFloatIndexers.test_scalar_non_numeric,70
pandas_pandas,TestFloatIndexers.test_scalar_integer,103
pandas_pandas,TestIndexing.test_getitem_multiindex,1610
pandas_pandas,TestIndexing.test_getitem_multiindex,1612
pandas_pandas,TestIndexing.test_setitem_cache_updating,2646
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1120
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1120
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1124
pandas_pandas,TestIndexing.test_iloc_getitem_panel_multiindex,1040
pandas_pandas,TestIndexing.test_loc_multiindex_indexer_none,1174
pandas_pandas,TestIndexing.test_per_axis_per_level_setitem,1473
pandas_pandas,TestIndexing.test_non_unique_loc_memory_error,2117
pandas_pandas,TestIndexing.test_non_unique_loc_memory_error,2123
pandas_pandas,TestIndexing.test_multiindex_assignment,1872
pandas_pandas,TestIndexing.test_multiindex_assignment,1878
pandas_pandas,TestIndexing.test_multiindex_assignment,1883
pandas_pandas,TestIndexing.test_detect_chained_assignment,2702
pandas_pandas,TestIndexing.test_detect_chained_assignment,2707
pandas_pandas,TestIndexing.test_detect_chained_assignment,2718
pandas_pandas,TestIndexing.test_detect_chained_assignment,2811
pandas_pandas,TestIndexing.test_detect_chained_assignment,2817
pandas_pandas,TestIndexing.test_index_type_coercion,2900
pandas_pandas,TestIndexing.test_partial_setting,2197
pandas_pandas,TestIndexing.test_partial_setting,2238
pandas_pandas,TestIndexing.test_partial_setting,2239
pandas_pandas,TestIndexing.test_setitem_iloc,1662
pandas_pandas,TestIndexing.test_loc_setitem_dups,635
pandas_pandas,TestIndexing.test_loc_setitem_dups,635
pandas_pandas,TestIndexing.test_slice_with_zero_step_raises,3013
pandas_pandas,TestIndexing.test_ix_get_set_consistency,1943
pandas_pandas,TestIndexing.test_loc_setitem_frame,888
pandas_pandas,TestIndexing.test_loc_setitem_frame,890
pandas_pandas,TestIndexing.test_setitem_dtype_upcast,1646
pandas_pandas,TestIndexing.test_setitem_dtype_upcast,1654
pandas_pandas,TestIndexing.test_multiindex_label_slicing_with_negative_step,2991
pandas_pandas,TestIndexing.test_multiindex_label_slicing_with_negative_step,2991
pandas_pandas,TestIndexing.test_multiindex_setitem,1563
pandas_pandas,TestIndexing.test_iloc_mask,1995
pandas_pandas,TestIndexing.test_str_label_slicing_with_negative_step,2982
pandas_pandas,TestIndexing.test_str_label_slicing_with_negative_step,2984
pandas_pandas,TestIndexing.f11111111111111111111111,1881
pandas_pandas,TestIndexing.test_loc_multiindex_incomplete,1180
pandas_pandas,TestIndexing.test_loc_multiindex_incomplete,1191
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1267
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1276
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1302
pandas_pandas,TestIndexing.test_iloc_getitem_panel,971
pandas_pandas,TestIndexing.f11111111,1092
pandas_pandas,TestIndexing.test_setitem_multiindex,545
pandas_pandas,TestIndexing.test_setitem_multiindex,545
pandas_pandas,TestIndexing.test_setitem_multiindex,555
pandas_pandas,TestPlotBase.setUp,63
pandas_pandas,TestTSPlot.test_nonzero_base,268
pandas_pandas,TestTSPlot.test_mpl_nopandas,967
pandas_pandas,TestTSPlot.test_mpl_nopandas,968
pandas_pandas,TestDataFramePlots.setUp,28
pandas_pandas,TestDataFramePlots.test_errorbar_timeseries,1578
pandas_pandas,TestDataFramePlots.test_errorbar_timeseries,1578
pandas_pandas,TestDataFramePlots.test_errorbar_with_partial_columns,1568
pandas_pandas,TestDataFramePlots.test_errorbar_with_partial_columns,1568
pandas_pandas,TestDataFramePlots.test_boxplot,812
pandas_pandas,TestDataFramePlots.test_errorbar_plot,1499
pandas_pandas,TestDataFramePlots.test_errorbar_plot,1499
pandas_pandas,TestDataFramePlots.test_logscales,135
pandas_pandas,TestDataFramePlots.test_logscales,135
pandas_pandas,TestDataFramePlots._check_bar_alignment,727
pandas_pandas,TestDataFramePlots.test_unsorted_index,179
pandas_pandas,TestDataFramePlots.test_unsorted_index,179
pandas_pandas,TestDataFramePlots.test_unsorted_index,186
pandas_pandas,TestDataFramePlots.test_errorbar_asymmetrical,1602
pandas_pandas,TestDataFrameGroupByPlots.test_hist_single_row,33
pandas_pandas,TestSeriesPlots.test_errorbar_plot,533
pandas_pandas,TestSeriesPlots.test_errorbar_plot,551
pandas_pandas,TestSeriesPlots.test_errorbar_plot,559
pandas_pandas,TestSeriesPlots.test_time_series_plot_color_kwargs,611
pandas_pandas,TestSeriesPlots.test_series_plot_color_kwargs,607
pandas_pandas,TestSeriesPlots.test_xticklabels,628
pandas_pandas,TestSeriesPlots.test_time_series_plot_color_with_empty_kwargs,621
pandas_pandas,TestSeriesAlterAxes.test_setindex,19
pandas_pandas,TestSeriesAlterAxes.test_setindex,21
pandas_pandas,TestSeriesAlterAxes.test_reorder_levels,121
pandas_pandas,TestSeriesAlterAxes.test_reorder_levels,128
pandas_pandas,TestSeriesAlterAxes.test_rename,31
pandas_pandas,TestSeriesAlterAxes.test_rename,34
pandas_pandas,TestSeriesAnalytics.test_count,522
pandas_pandas,TestSeriesAnalytics.test_overflow,40
pandas_pandas,TestSeriesAnalytics.test_overflow,55
pandas_pandas,TestSeriesAnalytics.test_rank,640
pandas_pandas,TestSeriesAnalytics.test_rank,644
pandas_pandas,TestSeriesAnalytics.test_rank,657
pandas_pandas,TestSeriesAnalytics.test_rank,666
pandas_pandas,TestSeriesAnalytics.test_rank,672
pandas_pandas,TestSeriesAnalytics.test_is_unique,980
pandas_pandas,TestSeriesAnalytics.test_numpy_repeat,936
pandas_pandas,TestSeriesAnalytics.test_unstack,1141
pandas_pandas,TestSeriesAnalytics.test_npdiff,291
pandas_pandas,TestSeriesAnalytics.test_is_monotonic,986
pandas_pandas,TestSeriesAnalytics.test_is_monotonic,989
pandas_pandas,TestSeriesAsof.test_with_nan,50
pandas_pandas,TestSeriesAsof.test_scalar,34
pandas_pandas,TestSeriesConstructors.test_constructor_default_index,178
pandas_pandas,TestSeriesConstructors.test_constructor,51
pandas_pandas,TestSeriesDatetimeValues.test_dt_accessor_api,228
pandas_pandas,TestSeriesDtypes.test_astype_cast_object_int,45
pandas_pandas,TestSeriesIndexing.test_mask_broadcast,848
pandas_pandas,TestSeriesIndexing.test_setitem_na,951
pandas_pandas,TestSeriesIndexing.test_align_multiindex,1152
pandas_pandas,TestSeriesIndexing.test_align_multiindex,1153
pandas_pandas,TestSeriesIndexing.test_reindex_nearest,1241
pandas_pandas,TestSeriesIndexing.test_slice_floats2,352
pandas_pandas,TestSeriesIndexing.test_slice_floats2,355
pandas_pandas,TestSeriesIndexing.test_slice_float64,362
pandas_pandas,TestSeriesIndexing.test_where,645
pandas_pandas,TestSeriesIndexing.test_where,652
pandas_pandas,TestSeriesIndexing.test_where,659
pandas_pandas,TestSeriesIndexing.test_where,666
pandas_pandas,TestSeriesIndexing.test_where,670
pandas_pandas,TestSeriesIndexing.test_where,676
pandas_pandas,TestSeriesIndexing.test_where,681
pandas_pandas,TestSeriesIndexing.test_where_broadcast,751
pandas_pandas,TestSeriesIndexing.test_type_promote_putmask,1338
pandas_pandas,TestSeriesIndexing.test_reindex_pad,1213
pandas_pandas,TestSeriesIndexing.test_reindex_pad,1218
pandas_pandas,TestSeriesIndexing.test_pop,84
pandas_pandas,TestSeriesMisc.test_copy,182
pandas_pandas,TestSeriesInterpolateData.test_interpolate,349
pandas_pandas,TestSeriesInterpolateData.test_spline_interpolation,607
pandas_pandas,TestSeriesInterpolateData.test_spline_error,615
pandas_pandas,TestSeriesOperators.test_operators_combine,1139
pandas_pandas,TestSeriesOperators.test_operators_combine,1140
pandas_pandas,TestSeriesOperators.test_operators_reverse_object,961
pandas_pandas,TestSeriesReplace.test_replace_mixed_types,88
pandas_pandas,TestSeriesRepr.test_repr,41
pandas_pandas,TestSeriesRepr.test_repr,42
pandas_pandas,TestSeriesRepr.test_repr,52
pandas_pandas,TestSeriesTimeSeries.test_shift,49
pandas_pandas,TestABCClasses,13
pandas_pandas,test_ensure_int32,606
pandas_pandas,test_ensure_int32,609
pandas_pandas,test_ensure_categorical,614
pandas_pandas,_MergeOperation._get_join_info,259
pandas_pandas,_make_concat_multiindex,941
pandas_pandas,f,307
pandas_pandas,autocorrelation_plot,456
pandas_pandas,BarPlot.__init__,1262
pandas_pandas,TestConcatenate.test_concat_multiindex_rangeindex,1343
pandas_pandas,TestConcatenate.test_concat_multiindex_rangeindex,1343
pandas_pandas,TestConcatenate.test_concat_series,867
pandas_pandas,TestConcatenate.test_concat_timedelta64_block,918
pandas_pandas,TestConcatenate.test_concat_mixed_objs,743
pandas_pandas,TestJoin.test_join_many_non_unique_index,338
pandas_pandas,TestJoin.test_join_many_non_unique_index,338
pandas_pandas,TestJoin.test_join_index_mixed,205
pandas_pandas,TestJoin.test_join_index_mixed,208
pandas_pandas,TestJoin.test_join_index_mixed,215
pandas_pandas,TestJoin.test_join_index_mixed,218
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,616
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,625
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,644
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,647
pandas_pandas,TestMergeMulti.run_asserts,474
pandas_pandas,TestAsOfMerge.test_tolerance_tz,217
pandas_pandas,TestAsOfMerge.test_tolerance_tz,220
pandas_pandas,TestPivotTable.test_pivot_with_tz,137
pandas_pandas,TestPivotTable.test_pivot_with_tz,137
pandas_pandas,TestPivotTable.test_pivot_index_with_nan,126
pandas_pandas,TestPivotTable.test_pivot_dtaccessor,342
pandas_pandas,TestPivotTable.test_pivot_datetime_tz,321
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_pivot_periods,151
pandas_pandas,TestPivotTable.test_pivot_periods,151
pandas_pandas,TestCut.test_series_retbins,206
pandas_pandas,TestCut.test_qcut_include_lowest,155
pandas_pandas,TestCut.test_label_precision,87
pandas_pandas,TestCut.test_na_handling,93
pandas_pandas,TestCut.test_label_formatting,168
pandas_pandas,TestCut.test_label_formatting,169
pandas_pandas,TestCut.test_labels,73
pandas_pandas,TestCut.test_inf_handling,104
pandas_pandas,_monthly_finder,536
pandas_pandas,_quarterly_finder,587
pandas_pandas,_annual_finder,622
pandas_pandas,DatetimeIndex._local_timestamps,343
pandas_pandas,_generate_regular_range,1167
pandas_pandas,PeriodIndex.asof_locs,290
pandas_pandas,_get_ordinal_range,698
pandas_pandas,_get_ordinal_range,700
pandas_pandas,_get_ordinal_range,702
pandas_pandas,PeriodIndexResampler._downsample,459
pandas_pandas,_generate_regular_range,609
pandas_pandas,TestDatetimeIndexOps.test_drop_duplicates,468
pandas_pandas,TestDatetimeIndexOps.test_drop_duplicates,472
pandas_pandas,TestTimedeltaIndexOps.test_ops_compat,753
pandas_pandas,TestTimedeltaIndexOps.test_drop_duplicates,1034
pandas_pandas,TestTimedeltaIndexOps.test_drop_duplicates,1038
pandas_pandas,TestPeriodIndexOps.test_drop_duplicates,1546
pandas_pandas,TestPeriodIndexOps.test_drop_duplicates,1550
pandas_pandas,_check,69
pandas_pandas,TestReducer.test_int_index,95
pandas_pandas,TestReducer.test_int_index,98
pandas_pandas,TestReducer.test_int_index,101
pandas_pandas,TestReducer.test_int_index,102
pandas_pandas,TestReducer.test_int_index,105
pandas_pandas,TestReducer.test_int_index,106
pandas_pandas,TestReducer.test_int_index,109
pandas_pandas,TestFrequencyInference.test_series,507
pandas_pandas,TestFrequencyInference.test_series,507
pandas_pandas,TestPeriodIndex.test_slice_with_zero_step_raises,1653
pandas_pandas,TestPeriodRepresentation._check_freq,3304
pandas_pandas,TestPeriodIndex.test_constructor_arrays_negative_year,1296
pandas_pandas,TestPeriodIndex.test_to_timestamp_quarterly_bug,1726
pandas_pandas,TestPeriodIndex.test_constructor_field_arrays,1267
pandas_pandas,TestPeriodIndex.test_constructor_field_arrays,1268
pandas_pandas,TestPeriodIndex.test_slice_with_negative_step,1635
pandas_pandas,TestPeriodIndex.test_constructor_datetime64arr,1343
pandas_pandas,TestDatetimeIndex.test_resample_consistency,1116
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1133
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1140
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1140
pandas_pandas,TestPeriodIndex.test_asfreq_downsample,1259
pandas_pandas,TestPeriodIndex.test_asfreq_downsample,1265
pandas_pandas,TestPeriodIndex.test_quarterly_resampling,1584
pandas_pandas,TestResampleAPI.test_fillna,216
pandas_pandas,TestResampleAPI.setUp,44
pandas_pandas,Base.test_asfreq_downsample,393
pandas_pandas,Base.test_asfreq_downsample,398
pandas_pandas,TestTimedeltaIndex.create_series,1649
pandas_pandas,TestDatetimeIndex.test_resample_upsampling_picked_but_not_correct,676
pandas_pandas,TestDatetimeIndex.test_resample_upsampling_picked_but_not_correct,677
pandas_pandas,TestDatetimeIndex.test_resample_ohlc_result,785
pandas_pandas,TestSlicing.test_slice_with_zero_step_raises,1237
pandas_pandas,TestTimedeltas.testit,524
pandas_pandas,TestTimedeltas.testit,525
pandas_pandas,TestTimedeltas.test_timedelta_range,360
pandas_pandas,TestTimedeltas.test_timedelta_range,363
pandas_pandas,TestTimedeltas.test_timedelta_range,366
pandas_pandas,TestTimedeltas.test_timedelta_range,372
pandas_pandas,TestTimedeltas.test_timedelta_range,375
pandas_pandas,TestTimedeltas.test_timedelta_range,376
pandas_pandas,TestSlicing.test_partial_slice,1192
pandas_pandas,TestTimedeltaIndex.test_union,991
pandas_pandas,TestSlicing.test_partial_slice_high_reso,1208
pandas_pandas,TestSlicing.test_slice_with_negative_step,1219
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,537
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,538
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,538
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,543
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,543
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,544
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_col_other_units,547
pandas_pandas,TestSlicing.test_slice_month,3332
pandas_pandas,TestTimeSeries.test_frame_add_datetime64_column,523
pandas_pandas,TestDatetimeIndex.test_ns_index,2551
pandas_pandas,TestDatetime64.test_fancy_setitem,2763
pandas_pandas,TestDatetimeIndex.test_union,2498
pandas_pandas,TestDatetimeIndex.test_union,2499
pandas_pandas,TestDatetimeIndex.test_union,2501
pandas_pandas,TestSlicing.test_partial_slice_doesnt_require_monotonicity,3546
pandas_pandas,TestTimeSeries.test_to_datetime_unit,571
pandas_pandas,TestTimeSeries.test_to_datetime_unit,573
pandas_pandas,TestSlicing.test_partial_slice_second_precision,3383
pandas_pandas,TestSlicing.test_slice_quarter,3325
pandas_pandas,TestTimeSeries.test_sparse_frame_fillna_limit,492
pandas_pandas,TestDatetime64.test_slicing_datetimes,2892
pandas_pandas,TestDatetime64.test_slicing_datetimes,2904
pandas_pandas,TestTimeSeries.test_frame_fillna_limit,418
pandas_pandas,TestSlicing.test_partial_slice_daily,3356
pandas_pandas,TestDatetime64.test_fancy_getitem,2752
pandas_pandas,TestTimeSeries.test_index_cast_datetime64_other_units,599
pandas_pandas,TestTimeSeries.test_series_fillna_limit,392
pandas_pandas,TestDatetimeIndex.test_union_with_DatetimeIndex,2505
pandas_pandas,TestDatetime64.test_nanosecond_field,2742
pandas_pandas,TestDatetime64.test_nanosecond_field,2743
pandas_pandas,TestTimeSeries.test_groupby_count_dateparseerror,1458
pandas_pandas,TestTimeSeries.test_groupby_count_dateparseerror,1461
pandas_pandas,TestTimeSeries.test_sparse_series_fillna_limit,440
pandas_pandas,TestTimeSeriesDuplicates.test_indexing_unordered,162
pandas_pandas,TestTimeSeries.test_frame_pad_backfill_limit,406
pandas_pandas,TestDatetimeIndex.test_slice_with_negative_step,2621
pandas_pandas,TestTimeSeries.test_sparse_series_pad_backfill_limit,458
pandas_pandas,TestDatetimeIndex.test_factorize_dst,2612
pandas_pandas,TestDatetimeIndex.test_factorize_dst,2617
pandas_pandas,TestDatetimeIndex.test_factorize_tz,2602
pandas_pandas,TestTimeSeries.test_constructor_int64_nocopy,1475
pandas_pandas,TestTimeSeries.test_constructor_int64_nocopy,1479
pandas_pandas,TestSlicing.test_partial_slice_hourly,3363
pandas_pandas,TestTimeSeries.test_sparse_frame_pad_backfill_limit,475
pandas_pandas,TestSlicing.test_partial_slice,3340
pandas_pandas,TestSlicing.test_partial_slice_minutely,3373
pandas_pandas,TestTimeSeries.test_series_pad_backfill_limit,380
pandas_pandas,TestDatetimeIndex.test_slice_with_zero_step_raises,2639
pandas_pandas,TestSlicing.test_slice_year,3310
